1,6,0,0,-0.507739,0.677385
2,6,0.0123545,0.00469874,-0.480716,0.61553
3,6,0.0310799,0.0100672,-0.379045,0.498501
4,6,0.0344939,0.0379914,-0.284705,0.369941
5,6,0.0339507,0.0609984,-0.187327,0.243025
6,6,0.0380339,0.0712,-0.0889116,0.116872
7,6,0.030664,0.0721299,0.00822628,-0.0102651
8,6,0.0226528,0.0839756,0.104901,-0.137756
9,6,0.0222387,0.101003,0.16077,-0.211478
10,6,0.0417698,0.125925,0.104423,-0.193677
11,6,0.0544916,0.153825,0.026374,-0.10462
12,5,0.0562215,0.171745,-0.786568,-0.10513
12,6,0.0562215,0.171745,-0.0454411,0.0197541
13,6,0.0554381,0.181556,-0.0966496,0.161005
13,5,0.0554381,0.181556,-0.62657,-0.104389
14,5,0.0502495,0.18227,-0.469986,-0.0743906
14,6,0.0502495,0.18227,-0.101238,0.253391
15,5,0.0472024,0.183849,-0.311878,-0.0501918
15,6,0.0472024,0.183849,-0.0701866,0.203705
16,5,0.0370047,0.185821,-0.153766,-0.0256923
16,6,0.0370047,0.185821,-0.0579748,0.0591536
17,5,0.0238007,0.210888,-0.0692792,-0.095292
17,6,0.0238007,0.210888,0.0179351,-0.000296929
18,5,0.00170161,0.223565,-0.00146996,-0.121585
18,6,0.00170161,0.223565,0.129018,-0.0988788
19,6,-0.00924644,0.230871,0.192338,-0.166309
19,5,-0.00924644,0.230871,0.0401177,-0.0351606
20,6,-0.00572248,0.236801,0.193022,-0.167038
20,5,-0.00572248,0.236801,0.0303703,0.124392
21,5,-0.0134728,0.260302,0.0172525,0.283852
21,6,-0.0134728,0.260302,0.193022,-0.167038
22,6,-0.0239497,0.285613,0.206858,-0.100971
22,5,-0.0239497,0.285613,-0.0407857,0.430353
23,6,-0.0313466,0.327486,0.193225,-0.00501579
23,5,-0.0313466,0.327486,-0.0835191,0.51239
24,5,-0.0296067,0.362891,-0.0589132,0.460414
24,6,-0.0296067,0.362891,0.0818238,0.0649608
25,6,-0.0167832,0.399914,-0.0666202,0.0912867
25,5,-0.0167832,0.399914,0.0333716,0.334957
26,6,0.00221151,0.427582,-0.184718,0.0201838
26,5,0.00221151,0.427582,0.0725139,0.189356
27,5,0.00720042,0.454694,0.0704936,0.0968777
27,6,0.00720042,0.454694,-0.193366,-0.0844451
28,6,0.00200662,0.481835,-0.0795076,-0.105657
28,5,0.00200662,0.481835,0.0415648,0.14797
29,5,0.00186712,0.522364,0.0442198,0.283298
29,6,0.00186712,0.522364,0.0595573,-0.0359972
30,6,0.00358158,0.556983,0.142576,0.093595
30,5,0.00358158,0.556983,0.044925,0.427326
31,5,0.0111799,0.593784,0.0170802,0.582721
31,6,0.0111799,0.593784,0.175688,0.179965
32,5,0.0143106,0.625247,-0.0361123,0.731918
32,6,0.0143106,0.625247,0.128923,0.144339
33,5,0.0126897,0.664265,-0.0738172,0.816384
33,6,0.0126897,0.664265,0.0632851,0.0127787
34,6,-0.0160022,0.717333,-0.0309534,-0.10105
34,5,-0.0160022,0.717333,-0.0526835,0.7629
35,6,-0.0323357,0.775346,-0.111367,-0.146766
35,5,-0.0323357,0.775346,0.0525311,0.663666
36,6,-0.0480402,0.830613,-0.0814905,-0.0963127
36,5,-0.0480402,0.830613,0.132656,0.617447
37,6,-0.070142,0.881091,0.0408932,-0.0123558
37,5,-0.070142,0.881091,0.106505,0.67028
38,6,-0.0686637,0.932619,0.139209,0.099572
38,5,-0.0686637,0.932619,-0.0102319,0.750728
39,5,-0.0755105,0.970625,-0.11522,0.847037
39,6,-0.0755105,0.970625,0.174383,0.185124
40,5,-0.0875492,1.01428,-0.148855,1.00334
40,6,-0.0875492,1.01428,0.127911,0.149331
41,5,-0.0903127,1.05516,-0.114809,1.14384
42,5,-0.0884318,1.09232,-0.00278631,1.25798
43,5,-0.0678578,1.12469,0.0626808,1.32333
44,5,-0.0356399,1.16545,0.052694,1.26509
45,5,-0.0104781,1.20696,-0.0332513,1.16601
46,5,0.00624398,1.22886,-0.139546,1.06373
47,5,0.0156628,1.2572,-0.178536,0.979849
48,5,0.0342689,1.28622,-0.131031,1.01415
49,5,0.0704799,1.32072,-0.0766209,1.13829
50,5,0.098553,1.34614,-0.0160179,1.26946
51,5,0.128904,1.3578,0.0840145,1.39332
52,5,0.151726,1.38891,0.214049,1.47619
53,5,0.179579,1.40531,0.300239,1.50977
54,5,0.202255,1.4175,0.242692,1.50416
55,5,0.219233,1.4306,0.100578,1.44535
56,5,0.244564,1.43311,0.0179093,1.40385
57,5,0.279073,1.42187,0.0764107,1.40224
58,5,0.319426,1.41264,0.209087,1.46364
59,5,0.349979,1.39815,0.348936,1.49342
60,5,0.384508,1.38276,0.482877,1.40939
61,5,0.408367,1.37319,0.556706,1.35367
62,5,0.418163,1.3717,0.557504,1.35306
63,5,0.428844,1.36774,0.557504,1.35306
64,5,0.445388,1.35572,0.557504,1.35306
65,5,0.468787,1.36289,0.557504,1.35306
66,5,0.486773,1.35582,0.490429,1.36063
67,5,0.507838,1.33666,0.351534,1.42684
68,5,0.532245,1.32004,0.273615,1.47669
69,5,0.57792,1.30431,0.332642,1.47948
70,5,0.619545,1.29168,0.437851,1.42218
71,5,0.667152,1.26733,0.548938,1.33821
72,5,0.724547,1.24034,0.679951,1.25011
73,5,0.774671,1.22163,0.753519,1.11576
74,5,0.826154,1.21702,0.778903,1.02681
