1,7,0,0
2,7,0.01466,-0.00743005
3,7,0.0268096,-0.0347437
4,7,0.039083,-0.0591398
5,7,0.0548706,-0.0971028
6,7,0.080214,-0.141788
7,7,0.119253,-0.186628
8,7,0.152364,-0.240965
9,7,0.181225,-0.291989
10,7,0.208089,-0.332974
11,7,0.233942,-0.358924
12,7,0.253541,-0.391823
13,7,0.280976,-0.389217
14,7,0.297597,-0.393211
15,7,0.310313,-0.38957
16,7,0.31771,-0.390742
17,7,0.316584,-0.396863
18,7,0.338615,-0.392783
205,7,2.79737,1.7942
206,7,2.82609,1.79021
207,7,2.85073,1.78984
208,7,2.88113,1.78804
209,7,2.91256,1.7847
210,7,2.94973,1.77536
211,7,2.98504,1.77396
212,7,3.0186,1.7733
