2,1,2
23,2,2
194,3,2
193,4,2
171,5,2
193,6,2
193,7,2
193,8,2
193,9,2
193,10,2
172,11,2
45,12,2
194,13,2
215,14,2
172,15,2
171,16,2
171,17,2
171,18,2
171,19,2
171,20,2
152,21,2
65,22,2
131,23,2
171,24,2
171,25,2
214,26,2
170,27,2
193,28,2
193,29,2
171,30,2
172,31,2
107,32,2
131,33,2
215,34,2
215,35,2
215,36,2
215,37,2
215,38,2
215,39,2
215,40,2
194,41,2
87,42,2
173,43,2
215,44,2
237,45,2
237,46,2
237,47,2
215,48,2
237,49,2
237,50,2
194,51,2
87,52,2
195,53,2
215,54,2
215,55,2
215,56,2
215,57,2
215,58,2
216,59,2
176,60,2
216,61,2
127,62,2
195,63,2
237,64,2
215,65,2
215,66,2
215,67,2
259,68,2
259,69,2
259,70,2
217,71,2
108,72,2
197,73,2
259,74,2
238,75,2
237,76,2
259,77,2
259,78,2
259,79,2
216,80,2
194,81,2
173,82,2
197,83,2
259,84,2
237,85,2
259,86,2
259,87,2
259,88,2
259,89,2
237,90,2
216,91,2
129,92,2
133,93,2
237,94,2
237,95,2
259,96,2
259,97,2
259,98,2
259,99,2
281,100,2
260,101,2
150,102,2
155,103,2
259,104,2
281,105,2
281,106,2
281,107,2
280,108,2
280,109,2
280,110,2
259,111,2
151,112,2
218,113,2
280,114,2
258,115,2
258,116,2
258,117,2
258,118,2
236,119,2
280,120,2
237,121,2
129,122,2
216,123,2
258,124,2
236,125,2
214,126,2
216,127,2
236,128,2
236,129,2
236,130,2
193,131,2
129,132,2
152,133,2
236,134,2
236,135,2
216,136,2
236,137,2
236,138,2
257,139,2
214,140,2
215,141,2
106,142,2
175,143,2
236,144,2
236,145,2
236,146,2
236,147,2
236,148,2
236,149,2
215,150,2
193,151,2
149,152,2
152,153,2
235,154,2
235,155,2
213,156,2
214,157,2
235,158,2
235,159,2
256,160,2
214,161,2
106,162,2
172,163,2
213,164,2
235,165,2
256,166,2
215,167,2
235,168,2
235,169,2
235,170,2
214,171,2
66,172,2
214,173,2
235,174,2
215,175,2
235,176,2
235,177,2
235,178,2
235,179,2
214,180,2
171,181,2
129,182,2
131,183,2
235,184,2
235,185,2
213,186,2
235,187,2
235,188,2
235,189,2
235,190,2
214,191,2
149,192,2
65,193,2
235,194,2
236,195,2
214,196,2
236,197,2
235,198,2
235,199,2
192,200,2
192,201,2
151,202,2
172,203,2
214,204,2
236,205,2
236,206,2
236,207,2
236,208,2
236,209,2
236,210,2
194,211,2
109,212,2
150,213,2
235,214,2
235,215,2
235,216,2
235,217,2
235,218,2
214,219,2
235,220,2
214,221,2
87,222,2
170,223,2
234,224,2
234,225,2
213,226,2
213,227,2
192,228,2
192,229,2
234,230,2
193,231,2
87,232,2
191,233,2
213,234,2
213,235,2
213,236,2
213,237,2
191,238,2
192,239,2
213,240,2
193,241,2
109,242,2
169,243,2
234,244,2
214,245,2
235,246,2
213,247,2
235,248,2
235,249,2
235,250,2
214,251,2
66,252,2
193,253,2
235,254,2
235,255,2
234,256,2
234,257,2
234,258,2
234,259,2
234,260,2
213,261,2
65,262,2
172,263,2
212,264,2
213,265,2
213,266,2
234,267,2
234,268,2
234,269,2
234,270,2
213,271,2
129,272,2
150,273,2
214,274,2
234,275,2
213,276,2
234,277,2
213,278,2
234,279,2
212,280,2
173,281,2
172,282,2
105,283,2
173,284,2
212,285,2
234,286,2
213,287,2
212,288,2
234,289,2
234,290,2
213,291,2
130,292,2
149,293,2
234,294,2
234,295,2
234,296,2
234,297,2
214,298,2
235,299,2
