67,8,0.679088,0.845107
68,8,0.649569,0.835516
69,8,0.630763,0.832245
70,8,0.59958,0.828738
71,8,0.571478,0.844577
72,8,0.54117,0.861672
73,8,0.509026,0.877854
74,8,0.48106,0.900937
75,8,0.45751,0.920622
76,8,0.443745,0.946428
77,8,0.442671,0.979726
106,8,1.07075,1.59135
107,8,1.05373,1.58037
108,8,1.04432,1.57669
109,8,1.02814,1.57407
110,8,1.01313,1.5699
111,8,0.995273,1.56194
112,7,0.982741,1.56136
112,8,0.982741,1.56136
113,8,0.978616,1.55976
113,7,0.978616,1.55976
114,8,0.96297,1.56289
114,7,0.96297,1.56289
115,7,0.951735,1.57183
115,8,0.951735,1.57183
116,8,0.94071,1.56591
116,7,0.94071,1.56591
117,7,0.936849,1.54576
117,8,0.936849,1.54576
118,8,0.925062,1.53016
118,7,0.925062,1.53016
119,7,0.911135,1.52527
119,8,0.911135,1.52527
120,8,0.886602,1.5359
120,7,0.886602,1.5359
121,7,0.875484,1.55529
122,7,0.880357,1.58181
123,7,0.888588,1.59642
256,7,4.28461,1.95175
257,7,4.32617,1.9389
258,7,4.36936,1.92655
259,7,4.41504,1.9092
260,7,4.45312,1.87174
261,7,4.48425,1.85909
262,7,4.51594,1.8317
263,7,4.56064,1.82603
264,7,4.6048,1.79905
265,7,4.6635,1.78637
266,7,4.73357,1.77052
267,7,4.79125,1.75894
268,7,4.85203,1.7489
269,7,4.91623,1.74639
270,7,4.97793,1.72813
271,7,5.03783,1.72288
272,7,5.10395,1.71373
295,2,5.60794,1.81659
296,2,5.66127,1.82489
297,2,5.72031,1.825
298,2,5.75893,1.82108
299,2,5.78604,1.81839
300,2,5.81486,1.79744
