240,9,6.22145,0.276481
241,9,6.28519,0.305132
242,9,6.34212,0.342653
243,9,6.39803,0.360735
244,9,6.46998,0.379871
245,9,6.52343,0.384569
246,9,6.57896,0.387735
247,9,6.63116,0.406422
248,9,6.6764,0.429328
249,9,6.72843,0.449156
250,9,6.77038,0.45006
251,9,6.82326,0.463275
252,9,6.8792,0.461636
253,9,6.93704,0.453799
254,9,6.9953,0.439765
255,9,7.03917,0.426278
256,9,7.07288,0.410042
257,9,7.1086,0.388043
258,9,7.1327,0.368612
259,9,7.16988,0.362634
260,9,7.20631,0.385087
261,9,7.24959,0.399543
262,9,7.2973,0.409076
263,9,7.32567,0.413535
264,9,7.36635,0.419073
265,9,7.40004,0.429359
266,9,7.42593,0.444645
267,9,7.43457,0.455788
268,9,7.44217,0.46684
269,9,7.44949,0.457885
270,9,7.47016,0.453745
271,9,7.50019,0.441655
272,9,7.53989,0.438665
273,9,7.5939,0.441678
273,6,7.5939,0.441678
274,9,7.64704,0.439628
274,6,7.64704,0.439628
275,6,7.70098,0.420447
275,9,7.70098,0.420447
276,6,7.76039,0.413583
276,9,7.76039,0.413583
277,6,7.81801,0.402379
277,9,7.81801,0.402379
