-8,-2,1,1,1,0
-8,3,1,1,2,0
4,5,1,1,2,0
5,7,1,1,2,0
-8,-1,1,1,2,0
-8,-2,2,1,2,0
-1,-1,1,1,2,0
-4,-1,1,1,2,0
1,-2,1,1,2,0
-7,-2,1,1,2,0
0,-1,2,1,3,0
-8,3,2,1,3,0
4,5,2,1,3,0
5,7,2,1,3,0
-8,-1,2,1,3,0
-8,-2,3,1,3,0
-1,-1,1,1,3,0
-4,-1,2,1,3,0
1,-2,2,1,3,0
-7,-2,2,1,3,0
0,-1,3,1,4,0
-8,3,3,1,4,0
4,5,3,1,4,0
-5,-1,3,1,4,0
5,7,3,1,4,0
-8,-1,3,1,4,0
-8,-2,4,1,4,0
-1,-1,1,1,4,0
-4,-1,2,1,4,0
1,-2,2,1,4,0
-7,-2,3,1,4,0
0,-1,4,1,5,0
-8,3,4,1,5,0
4,5,4,1,5,0
-5,-1,4,1,5,0
5,7,4,1,5,0
-8,-1,4,1,5,0
-8,-2,5,1,5,0
-1,-1,1,1,5,0
-4,-1,2,1,5,0
1,-2,4,1,5,0
-7,-2,4,1,5,0
0,-1,5,1,6,0
-8,3,5,1,6,0
4,5,4,1,6,0
-5,-1,5,1,6,0
5,7,5,1,6,0
-8,-1,5,1,6,0
-8,-2,6,1,6,0
-1,-1,1,1,6,0
-4,-1,2,1,6,0
1,-2,5,1,6,0
-7,-2,5,1,6,0
-8,3,5,1,7,0
0,-1,6,1,7,0
-7,3,6,1,7,0
4,5,6,1,7,0
5,7,5,1,7,0
-5,-1,6,1,7,0
-8,-1,5,1,7,0
4,7,6,1,7,0
-8,-2,7,1,7,0
-1,-1,1,1,7,0
-4,-1,2,1,7,0
1,-2,6,1,7,0
-7,-1,6,1,7,0
-7,-2,6,1,7,0
-8,3,5,1,8,0
0,-1,7,1,8,0
-7,3,7,1,8,0
4,5,7,1,8,0
5,7,5,1,8,0
-5,-1,7,1,8,0
-8,-1,5,1,8,0
4,7,7,1,8,0
-8,-2,8,1,8,0
-1,-1,1,1,8,0
-4,-1,2,1,8,0
1,-2,7,1,8,0
-7,-1,7,1,8,0
-7,-2,7,1,8,0
-8,3,5,1,9,0
0,-1,8,1,9,0
-7,3,8,1,9,0
4,5,8,1,9,0
5,7,5,1,9,0
-5,-1,7,1,9,0
-8,-1,5,1,9,0
4,7,8,1,9,0
-8,-2,9,1,9,0
-1,-1,1,1,9,0
-4,-1,2,1,9,0
1,-2,8,1,9,0
-7,-1,8,1,9,0
-7,-2,8,1,9,0
-8,3,5,1,10,0
0,-1,9,1,10,0
-7,3,9,1,10,0
4,5,9,1,10,0
5,7,5,1,10,0
-5,-1,8,1,10,0
-8,-1,5,1,10,0
2,-2,9,1,10,0
4,7,9,1,10,0
-8,-2,9,1,10,0
-1,-1,1,1,10,0
-4,-1,2,1,10,0
1,-2,8,1,10,0
-7,-1,9,1,10,0
-7,-2,9,1,10,0
-8,3,5,1,11,0
0,-1,9,1,11,0
-7,3,9,1,11,0
4,5,9,1,11,0
5,7,5,1,11,0
-5,-1,9,1,11,0
-8,-1,11,1,11,0
2,-2,9,1,11,0
4,7,9,1,11,0
-8,-2,9,1,11,0
-1,-1,1,1,11,0
-4,-1,2,1,11,0
1,-2,8,1,11,0
-7,-1,9,1,11,0
-7,-2,9,1,11,0
-8,3,5,1,12,0
0,-1,9,1,12,0
-7,3,11,1,12,0
4,5,11,1,12,0
5,7,5,1,12,0
-5,-1,9,1,12,0
-8,-1,11,1,12,0
2,-2,11,1,12,0
4,7,11,1,12,0
-8,-2,9,1,12,0
-1,-1,1,1,12,0
-4,-1,2,1,12,0
1,-2,8,1,12,0
-7,-1,12,1,12,0
-7,-2,11,1,12,0
-8,3,5,1,13,0
0,-1,11,1,13,0
0,-2,12,1,13,0
-6,-1,12,1,13,0
-7,3,12,1,13,0
4,5,12,1,13,0
5,7,5,1,13,0
-5,-1,11,1,13,0
-8,-1,11,1,13,0
2,-2,12,1,13,0
4,7,12,1,13,0
-1,-1,1,1,13,0
-8,-2,11,1,13,0
-4,-1,2,1,13,0
-8,-3,12,1,13,0
1,-2,8,1,13,0
-7,-1,13,1,13,0
-7,-2,12,1,13,0
-8,3,5,1,14,0
0,-1,11,1,14,0
0,-2,12,1,14,0
-6,-1,13,1,14,0
-7,3,13,1,14,0
4,5,13,1,14,0
5,7,5,1,14,0
-5,-1,12,1,14,0
-8,-1,11,1,14,0
2,-2,12,1,14,0
4,7,13,1,14,0
-1,-1,1,1,14,0
-8,-2,11,1,14,0
2,-3,13,1,14,0
-4,-1,2,1,14,0
-8,-3,13,1,14,0
1,-2,8,1,14,0
-7,-1,14,1,14,0
-7,-2,13,1,14,0
-8,3,5,1,15,0
0,-1,11,1,15,0
0,-2,12,1,15,0
-6,-1,13,1,15,0
-7,3,14,1,15,0
5,5,14,1,15,0
4,5,13,1,15,0
5,7,5,1,15,0
-5,-1,12,1,15,0
-8,-1,11,1,15,0
