23,8,0.289061,-0.0592158
24,8,0.319773,-0.0753357
25,8,0.34492,-0.0745307
26,8,0.361621,-0.0674506
27,8,0.384469,-0.0679272
28,8,0.426941,-0.0559446
29,8,0.466552,-0.0363696
30,8,0.501913,-0.0296262
31,8,0.544834,-0.018463
32,8,0.586307,-0.0115158
33,8,0.631403,-0.0131356
34,8,0.680198,-0.032974
35,8,0.722941,-0.0395787
36,8,0.772888,-0.0419315
37,8,0.82003,-0.0399355
38,8,0.860074,-0.0242822
39,8,0.875767,-0.0155757
40,8,0.893391,-0.00594769
41,8,0.92133,0.0081913
42,8,0.944109,0.0274946
43,8,0.984692,0.0379936
44,8,1.02646,0.0575349
45,8,1.06898,0.0796631
46,8,1.10254,0.0837556
47,8,1.15755,0.0902165
48,8,1.21953,0.097037
49,8,1.26868,0.0962748
50,8,1.30458,0.104239
51,8,1.32,0.116418
52,8,1.30887,0.152886
53,8,1.30696,0.168075
54,8,1.31172,0.180232
55,8,1.29333,0.196793
56,8,1.27647,0.194546
57,8,1.24363,0.188125
58,8,1.21842,0.188607
59,8,1.20354,0.188511
60,8,1.18378,0.190956
61,8,1.16325,0.193512
62,8,1.15629,0.192051
63,8,1.15432,0.185616
64,8,1.14089,0.170333
65,8,1.13605,0.157177
66,8,1.11732,0.142273
67,8,1.11384,0.121527
68,8,1.09704,0.101152
69,8,1.08657,0.0977848
70,8,1.06694,0.077195
71,8,1.05608,0.0597142
72,8,1.06932,0.0352195
73,8,1.08107,0.003008
74,8,1.11731,-0.0214031
75,8,1.15834,-0.0614645
76,8,1.19952,-0.0952676
77,8,1.25549,-0.137262
78,8,1.2873,-0.175467
79,8,1.31328,-0.210349
80,8,1.33508,-0.224002
81,8,1.35639,-0.227701
82,8,1.37409,-0.230732
83,8,1.39475,-0.226537
84,8,1.39872,-0.215361
85,8,1.41319,-0.211491
86,8,1.42659,-0.199127
87,8,1.43485,-0.179039
88,8,1.45485,-0.143041
89,8,1.48784,-0.125938
90,8,1.52636,-0.120483
91,8,1.55745,-0.114785
92,8,1.58891,-0.0993058
93,8,1.61806,-0.0838932
94,8,1.65566,-0.086058
95,8,1.68805,-0.0901214
96,8,1.72114,-0.106783
97,8,1.75363,-0.116533
98,8,1.80296,-0.124174
99,8,1.84914,-0.107509
100,8,1.90732,-0.0854072
101,8,1.94608,-0.0663763
102,8,1.97861,-0.0572955
103,8,2.01188,-0.0740467
104,8,2.04304,-0.0964643
105,8,2.0912,-0.104363
106,8,2.15158,-0.102492
107,8,2.20441,-0.087892
108,8,2.25313,-0.0738225
109,8,2.29531,-0.0446281
110,8,2.34449,-0.0223881
111,8,2.39145,-0.00668112
112,8,2.44424,0.00697565
113,8,2.49462,0.0311974
114,8,2.56079,0.0371325
115,8,2.6184,0.0474304
116,8,2.67742,0.0464797
117,8,2.73197,0.0431537
118,8,2.78004,0.0503734
119,8,2.82899,0.0653817
120,8,2.8603,0.0876894
121,8,2.89768,0.0992756
122,8,2.91113,0.113077
123,8,2.91541,0.142478
124,8,2.92188,0.16584
125,8,2.92289,0.186689
126,8,2.93042,0.205298
127,8,2.93779,0.221026
128,8,2.9381,0.242296
129,8,2.92879,0.264454
130,8,2.94085,0.272475
131,8,2.96366,0.272237
132,8,2.98723,0.268924
133,8,3.02436,0.268523
134,8,3.0522,0.273726
135,8,3.09016,0.266266
136,8,3.1267,0.255964
137,8,3.14654,0.251109
138,8,3.17213,0.241945
139,8,3.17816,0.225783
140,8,3.16664,0.219194
141,8,3.1398,0.20558
142,8,3.103,0.199115
143,8,3.0651,0.205332
144,8,3.03622,0.20696
145,8,3.02984,0.214514
146,8,3.02414,0.224547
147,8,3.00491,0.24995
148,8,2.99861,0.272208
149,8,3.00019,0.304217
150,8,3.01844,0.315307
151,8,3.02938,0.313082
152,8,3.04026,0.305899
153,8,3.04801,0.296501
154,8,3.04513,0.276141
155,8,3.05859,0.240896
156,8,3.08994,0.201112
157,8,3.11671,0.172228
158,8,3.14053,0.153523
159,8,3.16022,0.140189
160,8,3.16968,0.136338
161,8,3.19006,0.127023
162,8,3.21529,0.123595
163,8,3.23368,0.137249
164,8,3.24628,0.14435
165,8,3.27302,0.133598
166,8,3.31263,0.124494
167,8,3.3329,0.115146
168,8,3.36044,0.1066
169,8,3.38932,0.0857998
170,8,3.41501,0.0575006
171,8,3.4498,0.0243273
172,8,3.46758,-0.0213514
173,8,3.47304,-0.0719638
174,8,3.48268,-0.129371
175,8,3.49299,-0.176774
176,8,3.50116,-0.228508
177,8,3.50737,-0.297638
178,8,3.49534,-0.353688
179,8,3.47127,-0.395396
180,8,3.45636,-0.43821
181,8,3.43958,-0.478664
182,8,3.41021,-0.520459
183,8,3.40453,-0.558466
184,8,3.39428,-0.583146
185,8,3.38543,-0.602896
186,8,3.38911,-0.620318
