2,1,4
2,1,0
2,1,3
2,1,7
2,1,9
2,1,2
2,1,8
2,1,1
2,1,5
2,1,6
147,2,9
204,2,2
213,2,0
204,2,3
195,2,7
195,2,4
204,2,1
204,2,6
195,2,5
119,2,8
995,3,2
906,3,7
1120,3,6
1111,3,1
734,3,0
1220,3,5
886,3,3
982,3,9
988,3,8
1377,3,4
1445,4,4
1411,4,9
1445,4,2
1445,4,5
1411,4,7
1377,4,0
1432,4,3
1411,4,8
1466,4,6
1445,4,1
1445,5,6
1500,5,2
1445,5,0
1445,5,8
1445,5,7
1445,5,5
1466,5,3
1497,5,9
1445,5,4
1445,5,1
1477,6,7
1512,6,3
1532,6,2
1479,6,6
1511,6,1
1607,6,0
1531,6,9
1479,6,8
1481,6,5
1490,6,4
1528,7,1
1548,7,9
1528,7,4
1550,7,0
1548,7,5
1549,7,3
1580,7,7
1495,7,8
1565,7,2
1583,7,6
1615,8,3
1596,8,0
1594,8,8
1614,8,5
1594,8,4
1562,8,1
1558,8,9
1583,8,2
1615,8,6
1614,8,7
1616,9,0
1615,9,6
1614,9,9
1649,9,1
1614,9,5
1615,9,3
1615,9,2
1614,9,4
1594,9,8
1614,9,7
1650,10,0
1649,10,3
1628,10,5
1628,10,8
1648,10,7
1649,10,2
1628,10,9
1648,10,4
1628,10,1
1649,10,6
1641,11,3
1587,11,5
1622,11,4
1550,11,8
1588,11,9
1546,11,7
1586,11,2
1606,11,0
1607,11,1
1621,11,6
1518,12,1
1573,12,0
1619,12,9
1578,12,7
1621,12,8
1557,12,5
1557,12,4
1592,12,2
1521,12,3
1558,12,6
1708,13,4
1672,13,2
1578,13,8
1575,13,9
1633,13,5
1693,13,0
1696,13,6
1672,13,3
1712,13,1
1621,13,7
1716,14,2
1699,14,7
1700,14,1
1719,14,5
1700,14,6
1700,14,3
1736,14,9
1699,14,4
1700,14,8
1701,14,0
1700,15,8
1700,15,6
1699,15,5
1734,15,1
1721,15,3
1700,15,2
1683,15,4
1699,15,9
1699,15,7
1701,15,0
1718,16,2
1739,16,6
1718,16,1
1717,16,9
1735,16,8
1733,16,5
1717,16,7
1696,16,4
1759,16,3
1719,16,0
1715,17,7
1733,17,4
1697,17,8
1680,17,9
1759,17,3
1717,17,1
1718,17,0
1701,17,2
1738,17,6
1696,17,5
1695,18,9
1696,18,8
1736,18,7
1718,18,0
1738,18,6
1759,18,3
1676,18,1
1716,18,5
1700,18,2
1716,18,4
1659,19,9
1696,19,8
1721,19,6
1713,19,0
1716,19,7
1699,19,4
1700,19,1
1716,19,5
1679,19,2
1721,19,3
1699,20,9
1639,20,8
1721,20,3
1734,20,2
1714,20,0
1734,20,1
1698,20,4
1755,20,6
1733,20,5
1732,20,7
1693,21,7
1713,21,0
1692,21,8
1692,21,6
1672,21,9
1693,21,4
1692,21,1
1693,21,5
1692,21,2
1692,21,3
1691,22,9
1653,22,8
1608,22,4
1621,22,1
1653,22,3
1611,22,0
1590,22,6
1608,22,7
1610,22,2
1620,22,5
1704,23,2
1610,23,9
1798,23,3
1756,23,1
1735,23,0
1703,23,8
1755,23,7
1755,23,5
1777,23,6
1775,23,4
1796,24,9
1796,24,7
1797,24,8
1796,24,5
1797,24,1
1800,24,3
1816,24,4
1797,24,0
1822,24,2
1797,24,6
1762,25,9
1814,25,0
1759,25,1
1762,25,3
1779,25,4
1764,25,8
1805,25,2
1779,25,7
1763,25,6
1758,25,5
1762,26,9
1783,26,3
1763,26,8
1796,26,5
1839,26,2
1797,26,0
1796,26,7
1797,26,1
1796,26,4
1797,26,6
1839,27,2
1797,27,6
1817,27,3
1796,27,4
1796,27,9
1777,27,8
1775,27,7
1796,27,5
1797,27,0
1797,27,1
1796,28,9
1840,28,3
1796,28,5
1776,28,8
1828,28,1
1818,28,2
1756,28,7
1796,28,4
1797,28,0
1797,28,6
1797,29,9
1798,29,8
1859,29,7
1860,29,5
1863,29,6
1828,29,1
1827,29,4
1860,29,3
1828,29,0
1871,29,2
1884,30,7
1875,30,8
1927,30,1
1875,30,0
1926,30,4
1927,30,6
1939,30,2
1848,30,9
1956,30,3
1926,30,5
1918,31,6
1887,31,9
1919,31,0
1884,31,8
1885,31,5
1923,31,3
1888,31,2
1906,31,7
1920,31,4
1920,31,1
1937,32,9
1838,32,6
1836,32,5
1899,32,8
1940,32,3
1857,32,7
1893,32,0
1836,32,4
1858,32,1
1900,32,2
1856,33,9
1932,33,0
1878,33,8
1952,33,5
1975,33,2
1951,33,7
1932,33,1
1973,33,4
1961,33,3
1974,33,6
1993,34,9
2056,34,3
1993,34,4
1994,34,0
1994,34,8
1994,34,6
1993,34,5
2036,34,2
2025,34,1
1973,34,7
2013,35,9
2026,35,0
2057,35,7
2009,35,5
2068,35,2
2005,35,8
2025,35,1
2013,35,3
2025,35,4
2060,35,6
2076,36,9
2096,36,8
2074,36,5
2122,36,2
2084,36,3
2076,36,0
2075,36,1
2075,36,7
2075,36,6
2074,36,4
2074,37,7
2094,37,9
2109,37,8
2074,37,5
2117,37,2
2136,37,3
2075,37,6
2109,37,0
2074,37,4
2074,37,1
2088,38,6
2145,38,3
2142,38,7
2087,38,4
2089,38,8
2142,38,5
2087,38,1
2149,38,9
2089,38,0
2172,38,2
2158,39,5
2137,39,4
2159,39,3
2202,39,2
2142,39,9
2180,39,8
2142,39,7
2159,39,6
2158,39,1
2179,39,0
2159,40,6
2158,40,5
2143,40,2
2180,40,8
2142,40,1
2179,40,3
2158,40,4
2157,40,9
2158,40,7
2159,40,0
2102,41,7
2117,41,8
2101,41,9
2105,41,2
2064,41,6
2064,41,3
2105,41,1
2102,41,5
2064,41,0
2102,41,4
2043,42,9
1982,42,4
2068,42,2
2044,42,3
2005,42,0
2022,42,7
2039,42,6
2003,42,1
2043,42,8
1982,42,5
2139,43,4
2069,43,8
2102,43,6
2163,43,1
2082,43,0
2144,43,3
2063,43,2
2097,43,9
2163,43,5
2118,43,7
2125,44,5
2146,44,9
2144,44,2
2104,44,3
2121,44,1
2125,44,7
2168,44,8
2090,44,0
2123,44,6
2105,44,4
2090,45,2
2115,45,8
2112,45,5
2050,45,7
2109,45,3
2072,45,4
2073,45,6
2112,45,1
2104,45,9
2089,45,0
2114,46,2
2092,46,7
2115,46,8
2073,46,0
2092,46,1
2073,46,6
2050,46,3
2072,46,4
2092,46,5
2092,46,9
2057,47,8
2072,47,2
2092,47,9
2092,47,3
2092,47,7
2073,47,6
2052,47,0
2092,47,1
2051,47,4
2092,47,5
2072,48,4
2071,48,9
2056,48,0
2092,48,1
2036,48,8
2114,48,2
2075,48,7
2072,48,5
2107,48,6
2092,48,3
2129,49,3
2089,49,1
2176,49,2
2077,49,8
2109,49,4
2110,49,6
2109,49,5
2129,49,9
2109,49,7
2110,49,0
2131,50,8
2073,50,6
2092,50,3
2138,50,2
2113,50,9
2092,50,1
2092,50,5
2129,50,7
2093,50,4
2097,50,0
2048,51,8
2017,51,2
1987,51,7
1966,51,9
2011,51,0
2007,51,4
1987,51,5
2007,51,3
2010,51,6
1991,51,1
2011,52,2
1990,52,9
1948,52,1
1948,52,5
2071,52,8
1930,52,6
1928,52,4
1951,52,0
1928,52,3
1989,52,7
1973,53,8
1992,53,2
1989,53,3
1990,53,9
1989,53,4
1949,53,1
1970,53,6
2074,53,7
1969,53,5
1992,53,0
1974,54,5
2018,54,8
2052,54,2
1994,54,9
1993,54,4
2074,54,7
2009,54,6
1996,54,0
1974,54,1
2014,54,3
1976,55,8
2091,55,2
2069,55,4
1989,55,6
2008,55,1
2008,55,5
2112,55,7
1992,55,9
2048,55,3
2030,55,0
2014,56,8
2091,56,2
2112,56,7
2032,56,3
1992,56,1
1992,56,5
2014,56,0
2013,56,6
2072,56,9
2032,56,4
2075,57,2
2034,57,8
2032,57,3
2032,57,4
1992,57,1
2072,57,9
2035,57,0
1993,57,6
2112,57,7
2012,57,5
2032,58,5
2056,58,8
2084,58,1
2075,58,2
2032,58,4
2032,58,3
2013,58,6
2071,58,9
2132,58,7
