162,3,3.29619,-0.526729
163,3,3.31763,-0.509557
164,3,3.34267,-0.506468
165,3,3.36084,-0.500002
166,3,3.37226,-0.485518
167,3,3.39097,-0.476945
168,3,3.41318,-0.45911
169,3,3.42168,-0.434424
170,3,3.43246,-0.392159
171,3,3.44386,-0.348849
172,3,3.45057,-0.316442
173,3,3.45514,-0.271816
174,3,3.45373,-0.226886
175,3,3.46177,-0.18393
176,3,3.4771,-0.140954
177,3,3.48704,-0.108283
178,3,3.49568,-0.084262
179,3,3.50929,-0.0757809
180,3,3.52228,-0.0679312
181,3,3.53986,-0.05277
182,3,3.56068,-0.0451164
183,3,3.56868,-0.0374209
184,3,3.57119,-0.0292105
185,3,3.56967,-0.0366243
186,3,3.56576,-0.0427541
187,3,3.57397,-0.0674777
188,3,3.56768,-0.095585
189,3,3.57035,-0.12006
190,3,3.59026,-0.160419
191,3,3.6115,-0.193899
192,3,3.62905,-0.23457
193,3,3.63788,-0.272712
194,3,3.65301,-0.298892
195,3,3.66837,-0.328776
196,3,3.67695,-0.352376
197,3,3.70168,-0.389766
198,3,3.73539,-0.415865
199,3,3.75308,-0.432355
200,3,3.77285,-0.436658
201,3,3.7898,-0.435487
202,3,3.8107,-0.425678
203,3,3.81686,-0.433985
204,3,3.81644,-0.443003
205,3,3.8384,-0.46713
206,3,3.85723,-0.489074
207,0,3.87476,-0.511225
207,3,3.87476,-0.511225
208,0,3.89767,-0.524214
208,3,3.89767,-0.524214
209,0,3.91977,-0.539338
209,3,3.91977,-0.539338
210,0,3.94988,-0.550874
210,3,3.94988,-0.550874
211,0,3.98912,-0.557487
211,3,3.98912,-0.557487
212,3,4.0284,-0.566595
212,0,4.0284,-0.566595
213,0,4.06078,-0.563654
213,3,4.06078,-0.563654
214,0,4.09233,-0.561083
214,3,4.09233,-0.561083
215,0,4.12751,-0.552747
215,3,4.12751,-0.552747
216,0,4.17047,-0.547295
216,3,4.17047,-0.547295
217,3,4.20515,-0.55658
217,0,4.20515,-0.55658
218,0,4.25417,-0.580647
218,3,4.25417,-0.580647
219,3,4.29746,-0.615577
219,0,4.29746,-0.615577
220,0,4.33394,-0.643427
220,3,4.33394,-0.643427
221,3,4.39947,-0.665514
221,0,4.39947,-0.665514
222,3,4.45107,-0.672144
222,0,4.45107,-0.672144
223,3,4.50213,-0.685465
223,0,4.50213,-0.685465
224,3,4.55091,-0.696387
224,0,4.55091,-0.696387
225,3,4.6055,-0.707484
225,0,4.6055,-0.707484
226,0,4.67013,-0.735272
226,3,4.67013,-0.735272
227,3,4.71304,-0.748991
227,0,4.71304,-0.748991
228,0,4.74976,-0.760086
228,3,4.74976,-0.760086
229,0,4.77234,-0.772597
229,3,4.77234,-0.772597
230,3,4.80255,-0.773444
230,0,4.80255,-0.773444
231,3,4.81884,-0.782863
