49,4,1.55594,1.08488
50,4,1.61036,1.12906
51,4,1.64772,1.1594
52,4,1.69599,1.19456
53,4,1.75599,1.22512
54,4,1.80691,1.25234
55,4,1.86108,1.25853
56,4,1.89303,1.25836
57,4,1.91169,1.25415
58,4,1.90959,1.23631
59,4,1.9139,1.23235
60,4,1.91574,1.22887
61,4,1.92534,1.24439
62,4,1.94115,1.2516
63,4,1.945,1.25469
64,4,1.95785,1.2688
65,4,1.98255,1.28262
66,4,1.98926,1.29617
67,4,1.98267,1.3018
68,4,1.98446,1.29834
69,4,1.97694,1.30158
70,4,1.96619,1.29709
71,4,1.95628,1.29481
72,4,1.9511,1.28281
73,4,1.95226,1.27613
74,4,1.96163,1.26294
75,4,1.98163,1.2417
76,4,2.01242,1.21152
77,4,2.03383,1.17554
78,4,2.03851,1.1571
79,4,2.05284,1.16184
80,4,2.04584,1.16382
81,4,2.0452,1.16463
82,4,2.05668,1.17425
83,4,2.07581,1.19315
84,4,2.10636,1.22056
85,4,2.12666,1.24238
86,4,2.12614,1.2708
87,4,2.13161,1.29604
88,4,2.14809,1.30637
89,4,2.14643,1.30607
90,4,2.14686,1.30104
91,4,2.15518,1.29093
92,4,2.17199,1.28033
172,0,3.28149,1.74034
173,0,3.33697,1.72638
174,0,3.37864,1.70163
175,0,3.42304,1.68301
176,0,3.46979,1.67377
177,0,3.52126,1.65449
178,0,3.58319,1.63056
179,0,3.65453,1.59783
180,0,3.73586,1.5697
181,0,3.8097,1.56034
182,0,3.8779,1.54669
183,0,3.9351,1.52126
184,0,3.98421,1.50021
185,0,4.03211,1.4755
186,0,4.07361,1.45867
187,0,4.13223,1.46638
188,0,4.20782,1.47377
189,0,4.28469,1.49771
190,0,4.37283,1.52029
191,0,4.45705,1.52428
192,0,4.53596,1.52489
193,0,4.58522,1.50978
194,0,4.63571,1.48837
195,0,4.68007,1.45849
196,0,4.71849,1.44429
197,0,4.74662,1.42835
198,0,4.78371,1.41007
199,0,4.81927,1.3839
200,0,4.83463,1.35584
201,0,4.85936,1.32875
202,0,4.85924,1.30553
203,0,4.88495,1.31766
204,0,4.89276,1.31773
205,0,4.8971,1.31209
206,0,4.89125,1.30577
207,0,4.88448,1.29789
208,0,4.86126,1.29268
209,0,4.83321,1.28542
210,0,4.80597,1.26447
211,0,4.77761,1.23943
212,0,4.74995,1.20427
213,0,4.73074,1.17632
214,0,4.7333,1.14392
215,0,4.71134,1.10443
216,0,4.69851,1.05225
217,0,4.68975,1.01771
218,0,4.67899,0.988763
219,0,4.66764,0.982391
220,0,4.65333,0.986961
221,0,4.63517,1.00674
221,9,4.63517,1.00674
222,9,4.63472,1.02703
222,0,4.63472,1.02703
223,0,4.61668,1.04311
223,9,4.61668,1.04311
224,9,4.61742,1.04624
