17,4,0.617531,0.286153
18,4,0.64202,0.329105
19,4,0.658502,0.359192
20,4,0.682534,0.385754
21,4,0.700689,0.404239
22,4,0.720532,0.419153
23,4,0.743648,0.434905
24,4,0.780379,0.4576
25,4,0.805459,0.46249
26,4,0.854562,0.490316
27,4,0.895585,0.534271
28,4,0.931676,0.578984
29,4,0.966574,0.627844
30,4,1.00395,0.669747
31,4,1.03804,0.715519
32,4,1.07354,0.765523
33,4,1.10204,0.816921
34,4,1.13741,0.870733
35,4,1.18945,0.88849
36,4,1.25124,0.909902
37,4,1.31542,0.935315
38,4,1.36793,0.957515
39,4,1.42365,0.963166
40,4,1.47869,0.958701
41,4,1.52027,0.951411
42,4,1.55603,0.938904
43,4,1.57067,0.914196
44,4,1.58338,0.907032
45,4,1.5838,0.913591
46,4,1.58281,0.909436
47,4,1.58414,0.895609
48,4,1.57308,0.882582
49,4,1.55046,0.86223
50,4,1.53643,0.84819
51,4,1.51104,0.82246
52,4,1.50187,0.786334
98,7,2.79689,0.85136
99,7,2.81228,0.85853
100,7,2.81114,0.874818
107,7,2.72918,1.06005
108,7,2.71319,1.08333
109,7,2.68307,1.10155
110,7,2.63464,1.11843
111,7,2.58872,1.1302
112,7,2.53899,1.14928
113,7,2.50224,1.15333
114,7,2.46591,1.16141
115,7,2.44804,1.16755
116,7,2.42965,1.1795
117,7,2.41186,1.19807
118,7,2.40511,1.22554
119,7,2.38864,1.25531
120,7,2.37361,1.27252
121,7,2.37393,1.27794
146,3,2.62568,1.03597
147,3,2.62947,1.00327
148,3,2.62544,0.969905
149,3,2.62682,0.932201
150,3,2.62416,0.892721
151,3,2.61732,0.858714
152,3,2.61892,0.824796
155,3,2.64486,0.72564
156,3,2.64013,0.698338
157,3,2.64105,0.661405
158,3,2.64188,0.633667
159,3,2.64203,0.620328
160,3,2.64919,0.615562
161,3,2.68153,0.609491
183,3,2.9624,0.658245
184,3,3.00376,0.655367
185,3,3.03926,0.640541
186,3,3.07432,0.636024
187,3,3.1051,0.624612
188,3,3.14021,0.604227
189,3,3.1676,0.591205
190,3,3.1981,0.581746
191,3,3.24274,0.584363
192,3,3.28853,0.570728
193,3,3.32969,0.551717
194,3,3.37816,0.538235
195,3,3.4293,0.53239
196,3,3.48462,0.520157
197,3,3.54029,0.523001
