65,1,1.43289,0.852078
66,1,1.45053,0.845748
67,1,1.46304,0.837185
68,1,1.48382,0.818035
69,1,1.49686,0.800102
70,1,1.51908,0.761907
71,1,1.53813,0.733277
72,1,1.55187,0.705277
73,1,1.54913,0.675627
74,1,1.54089,0.645991
75,1,1.52126,0.613655
140,0,2.72458,0.0833212
141,0,2.72195,0.1034
142,0,2.71684,0.0918986
143,0,2.71069,0.0752267
144,0,2.70996,0.0628448
145,0,2.70094,0.077119
146,0,2.69889,0.0837309
147,0,2.69785,0.0823106
148,0,2.70382,0.0745847
149,0,2.71853,0.0685787
150,0,2.7259,0.0603073
151,0,2.73399,0.0767093
235,2,4.99281,-0.137976
236,2,5.02062,-0.136416
237,2,5.04703,-0.122638
238,2,5.06711,-0.0964476
239,2,5.0831,-0.0882422
270,4,6.5569,-0.0586078
271,4,6.61366,-0.0097248
272,4,6.67537,0.040268
273,4,6.73369,0.0820512
274,4,6.78903,0.122113
275,4,6.84587,0.155745
276,4,6.8985,0.181253
277,4,6.95309,0.20993
278,4,7.0036,0.227745
279,4,7.04455,0.253179
280,4,7.08268,0.273155
281,4,7.13437,0.280348
282,4,7.17434,0.291241
283,4,7.21239,0.307995
284,4,7.23986,0.328475
