36,8,0.20699,0.541275,1.15804,0.441441
37,8,0.232164,0.556969,0.998048,0.44144
38,8,0.256406,0.584068,0.856939,0.383664
39,8,0.299176,0.614471,0.710233,0.322856
40,8,0.317655,0.645587,0.565104,0.255768
41,8,0.344172,0.667966,0.419736,0.188929
42,8,0.386634,0.681478,0.273585,0.123816
43,8,0.407014,0.671495,0.127821,0.0578419
44,8,0.426482,0.659189,-0.0179197,-0.00818605
45,8,0.458188,0.662426,-0.163713,-0.0740972
48,8,0.515354,0.735298,-0.114044,-0.0049082
49,8,0.511404,0.771963,0.0228492,0.0376662
50,8,0.510194,0.816082,0.172481,0.0578876
51,8,0.493526,0.846433,0.264019,0.044584
52,8,0.497951,0.874239,0.209332,0.0235162
53,8,0.488165,0.903214,0.0664598,0.0406196
125,9,1.25945,1.88269,0.898397,2.68628
126,9,1.28992,1.87507,0.847649,2.53454
127,9,1.32839,1.86296,0.796902,2.3828
128,9,1.3631,1.84555,0.746154,2.23106
129,9,1.40599,1.82251,0.695407,2.07932
130,9,1.44008,1.8037,0.644659,1.92758
131,9,1.48173,1.79289,0.593912,1.77584
132,9,1.52823,1.79056,0.543164,1.6241
137,3,1.74943,1.87204,2.48248,2.1783
138,3,1.80113,1.90231,2.36221,2.07277
139,3,1.82632,1.9339,2.24195,1.96724
140,3,1.86242,1.95423,2.12168,1.86172
141,3,1.89543,1.98166,2.00142,1.75619
142,3,1.91681,2.00711,1.88115,1.65066
143,3,1.93567,2.03509,1.76089,1.54513
144,3,1.96579,2.07739,1.64062,1.4396
145,3,1.98311,2.11519,1.52036,1.33407
178,2,2.54658,2.79961,2.5061,1.94011
179,2,2.56728,2.73466,2.56784,2.00899
180,2,2.60074,2.66988,2.51503,1.98453
181,2,2.61673,2.60034,2.43039,1.87114
182,2,2.64095,2.5493,2.32971,1.76957
183,2,2.67238,2.51447,2.20438,1.67706
256,1,3.37432,2.01911,3.27095,3.00649
257,1,3.40024,2.01843,3.15315,2.89822
258,1,3.43507,2.03478,3.03535,2.78994
259,1,3.47752,2.06667,2.91755,2.68167
260,1,3.51912,2.12644,2.79975,2.57339
261,1,3.55857,2.19273,2.68195,2.46512
267,3,3.80649,2.40914,4.62214,2.33016
268,3,3.85,2.42366,4.47927,2.25815
269,3,3.89909,2.40978,4.3364,2.18611
270,3,3.95317,2.39265,4.19353,2.11409
271,3,4.01285,2.3701,4.05066,2.04207
272,3,4.05828,2.33901,3.90778,1.97004
273,3,4.10061,2.31161,3.76491,1.89801
274,3,4.13895,2.28688,3.62204,1.82599
275,3,4.16341,2.25953,3.47917,1.75396
