32,6,0.138575,0.956295
33,6,0.153917,0.975425
34,6,0.187439,0.992342
35,6,0.209555,1.02014
36,6,0.222239,1.05953
37,6,0.239308,1.1032
38,6,0.260278,1.13364
39,6,0.286145,1.15788
40,6,0.309994,1.17537
41,6,0.321054,1.18843
42,6,0.330317,1.20815
258,6,4.0451,0.729457
259,6,4.0561,0.727432
260,6,4.06684,0.711941
261,6,4.07304,0.696862
262,6,4.07579,0.678075
263,6,4.07446,0.648608
264,6,4.06892,0.608614
265,6,4.06225,0.56663
266,6,4.0725,0.530068
267,6,4.09065,0.507265
268,6,4.10665,0.496595
269,6,4.13205,0.491227
270,6,4.17291,0.470751
271,6,4.21908,0.475424
272,6,4.26661,0.460577
273,6,4.31929,0.471333
