2,1,9
2,1,5
2,1,0
2,1,8
2,1,6
2,1,1
2,1,2
2,1,4
2,1,3
2,1,7
108,2,3
108,2,5
153,2,6
159,2,4
114,2,7
150,2,1
165,2,9
150,2,2
110,2,8
159,2,0
844,3,0
810,3,8
792,3,2
764,3,1
763,3,7
984,3,3
1184,3,5
1292,3,9
877,3,4
1063,3,6
1312,4,1
1292,4,5
1292,4,7
1292,4,3
1271,4,8
1292,4,9
1292,4,6
1271,4,4
1292,4,2
1346,4,0
1292,5,7
1292,5,3
1346,5,0
1312,5,1
1383,5,9
1325,5,6
1325,5,4
1325,5,8
1325,5,5
1366,5,2
1365,6,2
1361,6,5
1401,6,1
1339,6,6
1343,6,4
1361,6,8
1382,6,0
1320,6,7
1399,6,3
1423,6,9
1434,7,1
1434,7,2
1421,7,0
1476,7,7
1508,7,6
1417,7,5
1461,7,9
1418,7,4
1438,7,3
1397,7,8
1450,8,1
1450,8,6
1466,8,8
1510,8,9
1454,8,4
1455,8,7
1529,8,0
1470,8,2
1521,8,5
1487,8,3
1520,9,1
1500,9,8
1500,9,7
1540,9,2
1520,9,6
1521,9,4
1521,9,5
1521,9,0
1544,9,9
1521,9,3
1521,10,4
1522,10,7
1499,10,6
1556,10,8
1544,10,9
1520,10,1
1540,10,2
1501,10,3
1554,10,0
1521,10,5
1513,11,2
1513,11,1
1526,11,5
1526,11,4
1518,11,0
1547,11,3
1546,11,7
1516,11,8
1548,11,6
1546,11,9
1486,12,7
1443,12,5
1422,12,0
1483,12,2
1468,12,9
1441,12,8
1484,12,6
1488,12,3
1537,12,4
1441,12,1
1662,13,3
1545,13,8
1510,13,0
1621,13,9
1600,13,7
1545,13,4
1604,13,2
1529,13,1
1529,13,5
1525,13,6
1710,14,6
1712,14,0
1733,14,8
1698,14,7
1694,14,2
1697,14,5
1732,14,1
1733,14,4
1678,14,9
1754,14,3
1746,15,9
1749,15,8
1728,15,1
1733,15,4
1746,15,7
1776,15,2
1744,15,6
1712,15,0
1779,15,5
1754,15,3
1783,16,8
1828,16,0
1765,16,4
1757,16,5
1794,16,1
1745,16,7
1765,16,3
1777,16,6
1794,16,2
1747,16,9
1777,17,6
1811,17,5
1853,17,3
1833,17,8
1810,17,2
1811,17,0
1799,17,4
1810,17,1
1812,17,7
1812,17,9
1844,18,4
1887,18,3
1866,18,8
1845,18,5
1825,18,9
1810,18,1
1844,18,2
1811,18,0
1846,18,7
1844,18,6
1879,19,4
1887,19,3
1866,19,8
1846,19,9
1844,19,2
1878,19,1
1845,19,0
1845,19,5
1862,19,7
1844,19,6
