2,1,7
2,1,5
2,1,6
2,1,4
2,1,8
2,1,0
2,1,3
2,1,9
2,1,2
2,1,1
168,2,8
102,2,5
150,2,4
156,2,2
114,2,0
150,2,7
153,2,1
159,2,3
159,2,6
156,2,9
1053,3,0
1155,3,1
974,3,9
1209,3,4
844,3,2
1010,3,3
1010,3,6
1016,3,8
1209,3,7
1055,3,5
1321,4,2
1379,4,8
1321,4,6
1341,4,1
1321,4,5
1321,4,4
1321,4,0
1321,4,7
1321,4,9
1321,4,3
1357,5,3
1357,5,4
1321,5,2
1357,5,9
1357,5,0
1357,5,7
1357,5,5
1357,5,6
1325,5,1
1379,5,8
1359,6,8
1377,6,7
1377,6,3
1377,6,6
1377,6,1
1357,6,5
1357,6,2
1377,6,0
1429,6,9
1377,6,4
1450,7,2
1408,7,4
1409,7,9
1388,7,3
1408,7,1
1388,7,0
1388,7,7
1357,7,6
1410,7,8
1388,7,5
1426,8,0
1408,8,4
1409,8,9
1408,8,5
1408,8,7
1408,8,1
1410,8,8
1388,8,3
1388,8,6
1429,8,2
1424,9,1
1404,9,3
1426,9,8
1408,9,4
1388,9,6
1387,9,9
1445,9,2
1387,9,5
1406,9,0
1440,9,7
1441,10,8
1439,10,7
1439,10,4
1460,10,2
1457,10,9
1491,10,3
1477,10,1
1456,10,5
1466,10,0
1440,10,6
1453,11,0
1431,11,9
1508,11,5
1452,11,1
1472,11,6
1435,11,3
1431,11,7
1446,11,8
1465,11,2
1508,11,4
1444,12,1
1424,12,3
1463,12,2
1422,12,5
1444,12,6
1422,12,7
1446,12,0
1422,12,4
1483,12,8
1454,12,9
1555,13,2
1569,13,7
1621,13,5
1553,13,1
1571,13,3
1534,13,8
1519,13,6
1548,13,9
1543,13,0
1611,13,4
1645,14,8
1679,14,4
1665,14,2
1644,14,3
1644,14,6
1663,14,1
1664,14,9
1643,14,5
1643,14,7
1615,14,0
1679,15,5
1683,15,0
1664,15,2
1679,15,4
1660,15,6
1661,15,8
1659,15,7
1679,15,1
1660,15,3
1659,15,9
1605,16,0
1640,16,4
1643,16,6
1640,16,1
1661,16,8
1642,16,7
1642,16,9
1643,16,2
1660,16,5
1656,16,3
1699,17,5
1702,17,2
1659,17,9
1697,17,8
1679,17,1
1679,17,4
1683,17,0
1660,17,3
1670,17,7
1623,17,6
1765,18,0
1729,18,8
1711,18,1
1707,18,3
1747,18,4
1727,18,7
1748,18,6
1727,18,9
1767,18,5
1713,18,2
1767,19,5
1797,19,8
1747,19,4
1727,19,7
1797,19,0
1811,19,9
1799,19,1
1796,19,3
1817,19,2
1796,19,6
1812,20,6
1796,20,0
1812,20,3
1815,20,1
1794,20,9
1794,20,7
1814,20,4
1826,20,5
1837,20,2
1813,20,8
1801,21,8
1785,21,3
1823,21,1
1737,21,5
1802,21,2
1770,21,0
1737,21,6
1803,21,9
1803,21,7
1803,21,4
1699,22,6
1758,22,4
1782,22,1
1697,22,9
1743,22,8
1720,22,0
1733,22,7
1718,22,5
1746,22,2
1716,22,3
1876,23,8
1838,23,9
1902,23,2
1838,23,5
1879,23,7
1899,23,1
1858,23,4
1839,23,3
1822,23,6
1801,23,0
1897,24,0
1875,24,6
1895,24,9
1915,24,7
1880,24,2
1896,24,3
1876,24,8
1947,24,4
1900,24,1
1915,24,5
2009,25,1
1910,25,0
1948,25,3
1990,25,2
1967,25,5
1948,25,6
1926,25,7
1947,25,4
1949,25,8
1927,25,9
1945,26,5
1907,26,3
1941,26,0
1947,26,7
