43,1,8
43,1,9
43,1,6
43,1,5
43,1,7
43,1,2
43,1,4
43,1,0
43,1,3
43,1,1
245,2,1
245,2,4
190,2,5
236,2,9
160,2,6
254,2,2
245,2,8
245,2,7
239,2,0
164,2,3
901,3,4
1117,3,5
969,3,3
901,3,7
1075,3,0
495,3,9
999,3,1
803,3,6
1003,3,2
1223,3,8
1223,4,5
1223,4,3
1223,4,6
1223,4,9
1223,4,7
1223,4,1
1278,4,8
1223,4,2
1223,4,4
1223,4,0
1249,5,6
1257,5,7
1257,5,9
1257,5,2
1257,5,1
1316,5,8
1310,5,0
1272,5,3
1236,5,5
1312,5,4
1432,6,1
1474,6,8
1415,6,9
1432,6,4
1415,6,3
1360,6,5
1383,6,6
1452,6,0
1432,6,7
1453,6,2
1456,7,0
1411,7,9
1436,7,6
1436,7,1
1416,7,7
1436,7,5
1478,7,8
1432,7,3
1491,7,2
1436,7,4
1448,8,4
1448,8,7
1428,8,3
1448,8,5
1470,8,2
1445,8,9
1449,8,6
1490,8,8
1468,8,0
1486,8,1
1487,9,2
1517,9,9
1497,9,7
1518,9,1
1501,9,5
1486,9,6
1518,9,8
1517,9,0
1465,9,3
1476,9,4
1501,10,0
1480,10,9
1481,10,3
1502,10,6
1503,10,2
1501,10,5
1481,10,4
1502,10,1
1523,10,8
1481,10,7
1460,11,1
1460,11,4
1460,11,7
1459,11,3
1460,11,6
1461,11,5
1459,11,2
1461,11,0
1460,11,8
1461,11,9
1348,12,4
1355,12,8
1376,12,9
1312,12,5
1314,12,1
1316,12,0
1393,12,3
1314,12,7
1398,12,6
1316,12,2
1556,13,7
1590,13,2
1556,13,4
1591,13,8
1555,13,0
1555,13,5
1455,13,9
1556,13,1
1557,13,6
1537,13,3
1599,14,9
1603,14,4
1622,14,5
1624,14,2
1657,14,7
1622,14,0
1665,14,6
1644,14,8
1624,14,3
1623,14,1
1688,15,0
1689,15,7
1709,15,4
1699,15,6
1688,15,9
1690,15,2
1678,15,8
1688,15,5
1658,15,3
1706,15,1
1707,16,3
1748,16,6
1705,16,9
1706,16,1
1727,16,8
1685,16,4
1705,16,5
1706,16,7
1705,16,0
1686,16,2
